total_sentences,candidate_text,passed_margin_test,candidate_text_lsh,accept_mask,one_sentence,current_num_tries
156," Evan learned that Emilie was an art student, passionate about painting the City of Light's hidden corners.",True,5,"5,2",True,7
157," As the sun dipped below the rooftops, casting a golden glow over the Eiffel Tower, Evan knew he'd fallen under Emilie's spell.",True,1,"1,4",True,1
1,"

As Evan sipped his café au lait at the charming sidewalk café on Rue Cler, he couldn't help but notice the lovely barista with the bright smile and sparkling eyes.",True,1,"7,2",True,1
2,"

As the Eiffel Tower twinkled to life behind her, Emilie expertly crafted a cappuccino with a delicate fleur-de-lis design on top.",True,1,"7,2",True,2
3,"

As the Eiffel Tower twinkled to life in the evening light, Evan wandered through the bustling streets of Montmartre, taking in the vibrant atmosphere of the spring festival.",True,0,"7,2",True,3
4,"

As the Eiffel Tower twinkled in the evening light, Evan strolled along the Seine River, taking in the vibrant atmosphere of the Spring Festival in Paris.",True,0,"7,2",True,4
5,"

As the sun shone brightly over the Eiffel Tower, Evan strolled through the bustling streets of Montmartre, taking in the sights and sounds of the spring festival.",True,0,"7,2",True,5
6,"

As Evan strolled along the Seine River, taking in the vibrant sights and sounds of the spring festival in Paris, he stumbled upon a charming café.",True,0,"7,2",True,6
7,"

As the sweet scent of blooming flowers and freshly brewed coffee wafted through the air, Evan couldn't help but feel alive on this picturesque spring day in Paris.",True,0,"7,2",True,7
8,"

Evan wandered through the vibrant streets of Montmartre, taking in the sights and sounds of the spring festival that had brought him to Paris.",True,0,"7,2",True,8
9,"

As the Eiffel Tower twinkled to life behind him, Evan strolled along the Seine River, taking in the vibrant sights and sounds of the Spring Festival in Paris.",False,,,,9
10,"

Evan strolled along the Seine River, taking in the vibrant sights and sounds of the spring festival in full swing.",True,0,"7,2",True,10
11,"

As the Eiffel Tower loomed large in the background, Evan wandered through the vibrant streets of Montmartre, taking in the sights and sounds of the annual Printemps de Paris festival.",False,,,,11
12,"

As the sun shone brightly on the cobblestone streets of Montmartre, Evan strolled through the vibrant spring festival, taking in the sweet scents and lively sounds of the season.",True,0,"7,2",True,12
13,"

As Evan strolled through the vibrant streets of Montmartre during the annual Printemps de Paris festival, he stumbled upon a charming café with a tantalizing aroma that drew him in like a magnet.",True,0,"7,2",True,13
14,"

As the Eiffel Tower sparkled behind her, Emily expertly crafted a delicate flower design on top of a velvety latte.",True,1,"7,2",True,14
15,"

As the Eiffel Tower twinkled behind her, Emilie expertly steamed milk and crafted a delicate heart design on the surface of a latte.",True,1,"7,2",True,15
16,"

As the sun shone brightly over the City of Light, Evan strolled along the Seine River, taking in the vibrant sights and sounds of the spring festival.",True,1,"7,2",True,16
17,"

As the Eiffel Tower stood majestically in the background, Evan wandered through the vibrant streets of Paris, taking in the sights and sounds of the annual Spring Festival.",False,,,,17
18,"

As Evan sipped his café au lait at the charming sidewalk café, he couldn't help but notice the beautiful barista with a bright smile and sparkling eyes.",True,1,"7,2",True,18
19,"

As the Eiffel Tower twinkled to life, Evan strolled through the vibrant streets of Paris, taking in the sights and sounds of the city's annual spring festival.",True,0,"7,2",True,19
20,"

As the Eiffel Tower twinkled behind him, Evan strolled through the vibrant streets of Paris, taking in the sights and sounds of the annual Spring Festival.",True,0,"7,2",True,20
21,"

As Evan strolled along the Seine River on a crisp spring morning, he couldn't help but feel a sense of excitement and romance in the air.",True,0,"7,2",True,21
22,"

As Evan strolled along the Seine River, taking in the vibrant colors and lively atmosphere of the spring festival, he stumbled upon a charming café.",True,0,"7,2",True,22
23,"

Evan strolled through the cobblestone streets of Montmartre, taking in the vibrant sights and sounds of the spring festival.",False,,,,23
24,"

As the Eiffel Tower twinkled behind him, Evan sipped his café au lait and couldn't help but notice the charming barista, Emilie, as she expertly crafted drinks at the small street-side café.",True,1,"7,2",True,24
25,"

As the sun shone down on the cobblestone streets of Montmartre, Evan couldn't help but feel carefree and alive during his first-ever spring festival in Paris.",True,0,"7,2",True,25
26,"

As the sun shone brightly over the Eiffel Tower, Evan strolled through the vibrant streets of Montmartre, taking in the sights and sounds of the spring festival.",True,0,"7,2",True,26
27,"

As the sweet scent of blooming flowers and freshly brewed coffee wafted through the air, Evan strolled along the charming streets of Montmartre, taking in the vibrant atmosphere of the spring festival in Paris.",True,0,"7,2",True,27
28,"

Evan wandered through the winding streets of Montmartre, taking in the vibrant atmosphere of the spring festival.",True,0,"7,2",True,28
29,"

As the scent of blooming lilacs filled the air, Evan wandered through the charming streets of Paris, taking in the vibrant atmosphere of the spring festival.",True,1,"7,2",True,29
30,"

Evan strolled through the vibrant streets of Montmartre, soaking up the joie de vivre of the spring festival.",True,1,"7,2",True,30
31,"

As the sweet scent of blooming flowers filled the air, Evan strolled through the charming streets of Montmartre, taking in the vibrant atmosphere of the annual Spring Festival in Paris.",True,0,"7,2",True,31
32,"

As the sweet scent of blooming flowers and freshly baked croissants wafted through the streets of Paris, Evan couldn't help but feel enchanted by the City of Love.",True,0,"7,2",True,32
33,"

As the Eiffel Tower twinkled to life behind him, Evan strolled through the vibrant Spring Festival market in Paris.",True,0,"7,2",True,33
34,"

As the warm sunshine of spring bathed the charming streets of Montmartre, Evan strolled through the vibrant Festival de Printemps, taking in the sights and sounds of the bustling event.",False,,,,34
35,"

As Evan wandered through the vibrant streets of Paris on a sunny spring morning, he stumbled upon a quaint café tucked away near the Seine River.",True,1,"7,2",True,35
36,"

Evan strolled through the vibrant streets of Montmartre, taking in the sweet scents and lively sounds of the spring festival.",True,0,"7,2",True,36
37,"

As the Eiffel Tower twinkled behind them, Evan strolled through the vibrant streets of Montmartre on a warm spring evening.",True,1,"7,2",True,37
38,"

As the sun shone down on the vibrant streets of Paris, Evan wandered through the crowded Spring Festival market, taking in the sights and sounds of the city.",True,0,"7,2",True,38
39,"

As the cherry blossoms bloomed along the Seine, Evan wandered through the vibrant streets of Montmartre, taking in the sights and sounds of the annual Printemps à Paris festival.",True,0,"7,2",True,39
40,"

As the sun shone down on the charming streets of Montmartre, Evan strolled through the vibrant spring festival, taking in the sweet scent of blooming flowers and the melodic sound of street performers.",True,0,"7,2",True,40
41,"

As Evan wandered through the vibrant streets of Montmartre during the spring festival, he stumbled upon a quaint café, La Belle Époque.",False,,,,41
42,"

As the sun shone brightly over the Eiffel Tower, Evan strolled through the crowded streets of Paris, soaking up the vibrant atmosphere of the spring festival.",True,0,"7,2",True,42
43,"

As the sun shone brightly on the cobblestone streets of Montmartre, Evan sipped his coffee and watched as Emilie expertly steamed milk at the charming café where she worked.",True,1,"7,2",True,43
44,"

Evan strolled through the charming streets of Paris, taking in the vibrant atmosphere of the spring festival.",True,0,"7,2",True,44
45,"

As Evan strolled along the Seine River, taking in the vibrant sights and sounds of Paris' spring festival, his eyes landed on a quaint little café tucked away on a charming street corner.",True,0,"7,2",True,45
46,"

As the Eiffel Tower sparkled behind him, Evan strolled through the vibrant streets of Paris, taking in the sights and sounds of the city's annual Spring Festival.",True,0,"7,2",True,46
47,"

As the Eiffel Tower twinkled behind him, Evan wandered through the vibrant streets of Montmartre, taking in the sights and sounds of the spring festival.",True,0,"7,2",True,47
48,"

As the Eiffel Tower twinkled behind him, Evan wandered through the vibrant streets of Paris, taking in the sights and sounds of the spring festival.",False,,,,48
49,"

As the Eiffel Tower rose above him, Evan sipped his café au lait and gazed out at the vibrant scene unfolding before him.",True,1,"7,2",True,49
50,"

As Evan wandered through the vibrant streets of Montmartre during the Spring Festival, he stumbled upon a quaint little café that caught his eye.",True,0,"7,2",True,50
51," The scent of freshly brewed coffee wafted out, enticing him to enter.",False,,,,1
52," The aroma of freshly brewed coffee and sweet pastries wafted out, drawing him in.",True,0,"5,2",True,2
